x,y,psi,s,velocity,acceleration,curvature
-17.91,-58.0916,2.61072,246.992,14.4599,2.89001,0.052477
-17.9186,-58.0865,2.61019,247.002,14.4619,2.90954,0.0524201
-17.9273,-58.0814,2.60967,247.012,14.4639,2.92896,0.0523632
-17.9359,-58.0764,2.60915,247.022,14.4659,2.94826,0.0523063
-17.9445,-58.0713,2.60863,247.032,14.468,2.96746,0.0522494
-17.9531,-58.0662,2.6081,247.042,14.47,2.98655,0.0521925
-17.9617,-58.0611,2.60758,247.052,14.4721,3.00553,0.0521356
-17.9703,-58.056,2.60706,247.062,14.4742,3.0244,0.0520788
-17.9789,-58.0509,2.60654,247.072,14.4762,3.04317,0.0520219
-17.9875,-58.0458,2.60602,247.082,14.4783,3.06183,0.0519651
-17.9961,-58.0407,2.6055,247.092,14.4805,3.08039,0.0519083
-18.0046,-58.0356,2.60499,247.102,14.4826,3.09884,0.0518515
-18.0132,-58.0305,2.60447,247.112,14.4847,3.11719,0.0517947
-18.0218,-58.0254,2.60395,247.122,14.4869,3.13544,0.0517379
-18.0304,-58.0203,2.60343,247.132,14.489,3.15358,0.0516811
-18.039,-58.0152,2.60292,247.142,14.4912,3.17163,0.0516243
-18.0475,-58.01,2.6024,247.152,14.4934,3.18957,0.0515675
-18.0561,-58.0049,2.60189,247.162,14.4956,3.20742,0.0515108
-18.0647,-57.9998,2.60137,247.172,14.4978,3.22516,0.051454
-18.0733,-57.9946,2.60086,247.182,14.5,3.24281,0.0513973
-18.0818,-57.9895,2.60035,247.192,14.5023,3.26036,0.0513406
-18.0904,-57.9843,2.59983,247.202,14.5045,3.27781,0.0512839
-18.0989,-57.9792,2.59932,247.212,14.5068,3.29517,0.0512272
-18.1075,-57.974,2.59881,247.222,14.509,3.31243,0.0511705
-18.1161,-57.9689,2.5983,247.232,14.5113,3.3296,0.0511138
-18.1246,-57.9637,2.59779,247.242,14.5136,3.34667,0.0510572
-18.1332,-57.9585,2.59728,247.252,14.5159,3.36364,0.0510005
-18.1417,-57.9533,2.59677,247.262,14.5182,3.38052,0.0509439
-18.1502,-57.9482,2.59626,247.272,14.5205,3.39732,0.0508873
-18.1588,-57.943,2.59575,247.282,14.5229,3.41401,0.0508307
-18.1673,-57.9378,2.59524,247.292,14.5252,3.43062,0.0507741
-18.1759,-57.9326,2.59474,247.302,14.5276,3.44714,0.0507175
-18.1844,-57.9274,2.59423,247.312,14.53,3.46357,0.0506609
-18.1929,-57.9222,2.59373,247.322,14.5323,3.47991,0.0506044
-18.2014,-57.917,2.59322,247.332,14.5347,3.49616,0.0505478
-18.21,-57.9118,2.59272,247.342,14.5371,3.51233,0.0504913
-18.2185,-57.9066,2.59221,247.352,14.5396,3.52841,0.0504348
-18.227,-57.9013,2.59171,247.362,14.542,3.54441,0.0503783
-18.2355,-57.8961,2.5912,247.372,14.5444,3.56032,0.0503218
-18.244,-57.8909,2.5907,247.382,14.5469,3.57616,0.0502653
-18.2526,-57.8857,2.5902,247.392,14.5493,3.5919,0.0502089
-18.2611,-57.8804,2.5897,247.402,14.5518,3.60757,0.0501524
-18.2696,-57.8752,2.5892,247.412,14.5543,3.62316,0.050096
-18.2781,-57.8699,2.5887,247.422,14.5568,3.63867,0.0500396
-18.2866,-57.8647,2.5882,247.432,14.5592,3.65409,0.0499832
-18.2951,-57.8594,2.5877,247.442,14.5618,3.66944,0.0499268
-18.3036,-57.8542,2.5872,247.452,14.5643,3.68472,0.0498704
-18.3121,-57.8489,2.5867,247.462,14.5668,3.69991,0.0498141
-18.3206,-57.8437,2.5862,247.472,14.5693,3.71503,0.0497577
-18.329,-57.8384,2.58571,247.482,14.5719,3.73008,0.0497014
-18.3375,-57.8331,2.58521,247.492,14.5744,3.74505,0.0496451
-18.346,-57.8278,2.58472,247.502,14.577,3.75994,0.0495888
-18.3545,-57.8225,2.58422,247.512,14.5796,3.77477,0.0495325
-18.363,-57.8173,2.58373,247.522,14.5822,3.78952,0.0494762
-18.3715,-57.812,2.58323,247.532,14.5848,3.80419,0.04942
-18.3799,-57.8067,2.58274,247.542,14.5874,3.8188,0.0493638
-18.3884,-57.8014,2.58225,247.552,14.59,3.83334,0.0493075
-18.3969,-57.7961,2.58175,247.562,14.5926,3.8478,0.0492513
-18.4053,-57.7908,2.58126,247.572,14.5953,3.8622,0.0491952
-18.4138,-57.7854,2.58077,247.582,14.5979,3.87652,0.049139
-18.4222,-57.7801,2.58028,247.592,14.6006,3.89078,0.0490828
-18.4307,-57.7748,2.57979,247.602,14.6032,3.90497,0.0490267
-18.4392,-57.7695,2.5793,247.612,14.6059,3.9191,0.0489706
-18.4476,-57.7642,2.57881,247.622,14.6086,3.93316,0.0489145
-18.4561,-57.7588,2.57832,247.632,14.6113,3.94715,0.0488584
-18.4645,-57.7535,2.57783,247.642,14.614,3.96107,0.0488023
-18.473,-57.7481,2.57735,247.652,14.6167,3.97494,0.0487463
-18.4814,-57.7428,2.57686,247.662,14.6194,3.98873,0.0486902
-18.4898,-57.7375,2.57637,247.672,14.6221,4.00247,0.0486342
-18.4983,-57.7321,2.57589,247.682,14.6248,4.01614,0.0485782
-18.5067,-57.7267,2.5754,247.692,14.6276,4.02975,0.0485222
-18.5151,-57.7214,2.57492,247.702,14.6303,4.04329,0.0484663
-18.5236,-57.716,2.57443,247.712,14.6331,4.05678,0.0484103
-18.532,-57.7106,2.57395,247.722,14.6359,4.0702,0.0483544
-18.5404,-57.7053,2.57347,247.732,14.6386,4.09926,0.0482985
-18.5488,-57.6999,2.57299,247.742,14.6414,4.11261,0.0482394
-18.5572,-57.6946,2.57251,247.752,14.6442,4.1259,0.0481803
-18.5656,-57.6892,2.57203,247.762,14.647,4.13914,0.0481211
-18.5739,-57.6838,2.57155,247.772,14.6498,4.15231,0.048062
-18.5823,-57.6784,2.57107,247.782,14.6527,4.16542,0.0480029
-18.5907,-57.6731,2.57059,247.792,14.6555,4.17848,0.0479438
-18.5991,-57.6677,2.57012,247.801,14.6583,4.19147,0.0478847
-18.6074,-57.6623,2.56964,247.811,14.6612,4.20441,0.0478256
-18.6158,-57.6569,2.56917,247.821,14.664,4.2173,0.0477665
-18.6242,-57.6515,2.56869,247.831,14.6669,4.23012,0.0477074
-18.6325,-57.6461,2.56822,247.841,14.6698,4.24289,0.0476483
-18.6409,-57.6407,2.56774,247.851,14.6726,4.25561,0.0475893
-18.6493,-57.6353,2.56727,247.861,14.6755,4.26827,0.0475302
-18.6576,-57.6299,2.5668,247.871,14.6784,4.28088,0.0474711
-18.666,-57.6245,2.56632,247.881,14.6813,4.29343,0.0474121
-18.6743,-57.6191,2.56585,247.891,14.6842,4.30593,0.047353
-18.6827,-57.6137,2.56538,247.901,14.6872,4.31838,0.0472939
-18.691,-57.6082,2.56491,247.911,14.6901,4.33077,0.0472349
-18.6993,-57.6028,2.56444,247.921,14.693,4.34311,0.0471759
-18.7077,-57.5974,2.56397,247.931,14.696,4.35541,0.0471168
-18.716,-57.5919,2.5635,247.941,14.6989,4.36765,0.0470578
-18.7244,-57.5865,2.56304,247.951,14.7019,4.37983,0.0469988
-18.7327,-57.581,2.56257,247.961,14.7048,4.39197,0.0469397
-18.741,-57.5756,2.5621,247.971,14.7078,4.40406,0.0468807
-18.7493,-57.5701,2.56163,247.981,14.7108,4.4161,0.0468217
-18.7577,-57.5647,2.56117,247.991,14.7138,4.42809,0.0467627
-18.766,-57.5592,2.5607,248.001,14.7168,4.44003,0.0467037
-18.7743,-57.5538,2.56024,248.01,14.7198,4.45192,0.0466447
-18.7826,-57.5483,2.55978,248.02,14.7228,4.46376,0.0465858
-18.7909,-57.5428,2.55931,248.03,14.7258,4.47556,0.0465268
-18.7993,-57.5374,2.55885,248.04,14.7288,4.48731,0.0464678
-18.8076,-57.5319,2.55839,248.05,14.7319,4.49901,0.0464089
-18.8159,-57.5264,2.55793,248.06,14.7349,4.51066,0.0463499
-18.8242,-57.5209,2.55746,248.07,14.7379,4.52227,0.046291
-18.8325,-57.5154,2.557,248.08,14.741,4.53383,0.046232
-18.8408,-57.5099,2.55654,248.09,14.7441,4.54534,0.0461731
-18.8491,-57.5044,2.55608,248.1,14.7471,4.55681,0.0461142
-18.8574,-57.4989,2.55563,248.11,14.7502,4.56823,0.0460553
-18.8657,-57.4934,2.55517,248.12,14.7533,4.57961,0.0459964
-18.8739,-57.4879,2.55471,248.13,14.7564,4.59094,0.0459375
-18.8822,-57.4824,2.55425,248.14,14.7595,4.60223,0.0458786
-18.8905,-57.4769,2.5538,248.15,14.7626,4.61348,0.0458197
-18.8988,-57.4713,2.55334,248.16,14.7657,4.62468,0.0457608
-18.9071,-57.4658,2.55289,248.17,14.7688,4.63584,0.045702
-18.9153,-57.4603,2.55243,248.18,14.7719,4.64695,0.0456431
-18.9236,-57.4548,2.55198,248.19,14.7751,4.65802,0.0455843
-18.9319,-57.4492,2.55152,248.2,14.7782,4.66905,0.0455254
-18.9402,-57.4437,2.55107,248.21,14.7813,4.68003,0.0454666
-18.9484,-57.4381,2.55062,248.219,14.7845,4.69097,0.0454078
-18.9567,-57.4326,2.55017,248.229,14.7877,4.70187,0.045349
-18.965,-57.427,2.54972,248.239,14.7908,4.71273,0.0452902
-18.9732,-57.4215,2.54927,248.249,14.794,4.72355,0.0452314
-18.9815,-57.4159,2.54882,248.259,14.7972,4.73433,0.0451726
-18.9897,-57.4104,2.54837,248.269,14.8003,4.74506,0.0451138
-18.998,-57.4048,2.54792,248.279,14.8035,4.75575,0.0450551
-19.0062,-57.3992,2.54747,248.289,14.8067,4.76641,0.0449963
-19.0145,-57.3937,2.54702,248.299,14.8099,4.77702,0.0449376
-19.0227,-57.3881,2.54658,248.309,14.8132,4.7876,0.0448789
-19.031,-57.3825,2.54613,248.319,14.8164,4.79813,0.0448201
-19.0392,-57.3769,2.54568,248.329,14.8196,4.80863,0.0447614
-19.0474,-57.3713,2.54524,248.339,14.8228,4.81908,0.0447027
-19.0557,-57.3657,2.54479,248.349,14.8261,4.8295,0.044644
-19.0639,-57.3601,2.54435,248.359,14.8293,4.83988,0.0445854
-19.0721,-57.3545,2.54391,248.369,14.8325,4.85022,0.0445267
-19.0803,-57.3489,2.54346,248.379,14.8358,4.86053,0.044468
-19.0886,-57.3433,2.54302,248.389,14.8391,4.8708,0.0444094
-19.0968,-57.3377,2.54258,248.399,14.8423,4.88103,0.0443508
-19.105,-57.3321,2.54214,248.409,14.8456,4.89122,0.0442921
-19.1132,-57.3265,2.5417,248.419,14.8489,4.90138,0.0442335
-19.1214,-57.3209,2.54126,248.429,14.8522,4.9115,0.0441749
-19.1297,-57.3152,2.54082,248.438,14.8555,4.92158,0.0441163
-19.1379,-57.3096,2.54038,248.448,14.8588,4.93163,0.0440578
-19.1461,-57.304,2.53994,248.458,14.8621,4.94165,0.0439992
-19.1543,-57.2984,2.5395,248.468,14.8654,4.95163,0.0439406
-19.1625,-57.2927,2.53907,248.478,14.8687,4.96157,0.0438821
-19.1707,-57.2871,2.53863,248.488,14.872,4.97148,0.0438236
-19.1789,-57.2814,2.53819,248.498,14.8753,4.98135,0.0437651
-19.1871,-57.2758,2.53776,248.508,14.8787,4.99119,0.0437065
-19.1953,-57.2701,2.53732,248.518,14.882,5.001,0.0436481
-19.2034,-57.2645,2.53689,248.528,14.8853,5.01078,0.0435896
-19.2116,-57.2588,2.53646,248.538,14.8887,5.02052,0.0435311
-19.2198,-57.2531,2.53602,248.548,14.8921,5.03022,0.0434726
-19.228,-57.2475,2.53559,248.558,14.8954,5.0399,0.0434142
-19.2362,-57.2418,2.53516,248.568,14.8988,5.04954,0.0433558
-19.2444,-57.2361,2.53473,248.578,14.9022,5.05915,0.0432973
-19.2525,-57.2305,2.5343,248.588,14.9055,5.06872,0.0432389
-19.2607,-57.2248,2.53387,248.598,14.9089,5.07827,0.0431805
-19.2689,-57.2191,2.53344,248.608,14.9123,5.08778,0.0431222
-19.277,-57.2134,2.53301,248.618,14.9157,5.09726,0.0430638
-19.2852,-57.2077,2.53258,248.628,14.9191,5.10671,0.0430054
-19.2934,-57.202,2.53215,248.638,14.9225,5.11613,0.0429471
-19.3015,-57.1963,2.53173,248.647,14.9259,5.12552,0.0428888
-19.3097,-57.1906,2.5313,248.657,14.9293,5.13488,0.0428305
-19.3178,-57.1849,2.53087,248.667,14.9328,5.14421,0.0427722
-19.326,-57.1792,2.53045,248.677,14.9362,5.15351,0.0427139
-19.3341,-57.1735,2.53002,248.687,14.9396,5.16278,0.0426556
-19.3423,-57.1678,2.5296,248.697,14.9431,5.17201,0.0425973
-19.3504,-57.162,2.52917,248.707,14.9465,5.18122,0.0425391
-19.3586,-57.1563,2.52875,248.717,14.95,5.1904,0.0424808
-19.3667,-57.1506,2.52833,248.727,14.9534,5.21879,0.0424226
-19.3748,-57.1449,2.52791,248.737,14.9569,5.22794,0.0423684
-19.3829,-57.1392,2.52749,248.747,14.9603,5.23707,0.0423142
-19.391,-57.1335,2.52707,248.757,14.9638,5.24616,0.0422599
-19.3991,-57.1277,2.52665,248.767,14.9673,5.25523,0.0422057
-19.4072,-57.122,2.52623,248.777,14.9708,5.26427,0.0421515
-19.4153,-57.1163,2.52581,248.787,14.9743,5.27328,0.0420972
-19.4234,-57.1106,2.5254,248.797,14.9778,5.28227,0.042043
-19.4315,-57.1048,2.52498,248.806,14.9813,5.29122,0.0419888
-19.4396,-57.0991,2.52456,248.816,14.9848,5.30015,0.0419346
-19.4477,-57.0934,2.52415,248.826,14.9883,5.30905,0.0418804
-19.4558,-57.0876,2.52373,248.836,14.9918,5.31793,0.0418261
-19.4639,-57.0819,2.52332,248.846,14.9953,5.32677,0.0417719
-19.4719,-57.0761,2.52291,248.856,14.9988,5.33559,0.0417177
-19.48,-57.0704,2.52249,248.866,15.0023,5.34439,0.0416635
-19.4881,-57.0646,2.52208,248.876,15.0059,5.35315,0.0416093
-19.4962,-57.0588,2.52167,248.886,15.0094,5.3619,0.0415551
-19.5042,-57.0531,2.52126,248.896,15.013,5.37061,0.0415009
-19.5123,-57.0473,2.52084,248.906,15.0165,5.3793,0.0414467
-19.5204,-57.0415,2.52043,248.916,15.0201,5.38796,0.0413925
-19.5284,-57.0358,2.52002,248.925,15.0236,5.3966,0.0413383
-19.5365,-57.03,2.51961,248.935,15.0272,5.40521,0.0412841
-19.5445,-57.0242,2.5192,248.945,15.0307,5.4138,0.04123
-19.5526,-57.0184,2.5188,248.955,15.0343,5.42236,0.0411758
-19.5606,-57.0127,2.51839,248.965,15.0379,5.4309,0.0411216
-19.5687,-57.0069,2.51798,248.975,15.0415,5.43941,0.0410674
-19.5767,-57.0011,2.51757,248.985,15.0451,5.4479,0.0410133
-19.5848,-56.9953,2.51717,248.995,15.0486,5.45637,0.0409591
-19.5928,-56.9895,2.51676,249.005,15.0522,5.46481,0.0409049
-19.6009,-56.9837,2.51636,249.015,15.0558,5.47322,0.0408508
-19.6089,-56.9779,2.51595,249.025,15.0594,5.48161,0.0407966
-19.617,-56.9721,2.51555,249.034,15.0631,5.48998,0.0407425
-19.625,-56.9662,2.51514,249.044,15.0667,5.49833,0.0406884
-19.633,-56.9604,2.51474,249.054,15.0703,5.50665,0.0406342
-19.6411,-56.9546,2.51434,249.064,15.0739,5.51494,0.0405801
-19.6491,-56.9488,2.51393,249.074,15.0775,5.52322,0.0405259
-19.6571,-56.943,2.51353,249.084,15.0812,5.53147,0.0404718
-19.6651,-56.9371,2.51313,249.094,15.0848,5.5397,0.0404177
-19.6731,-56.9313,2.51273,249.104,15.0885,5.5479,0.0403636
-19.6812,-56.9255,2.51233,249.114,15.0921,5.55608,0.0403095
-19.6892,-56.9196,2.51193,249.124,15.0958,5.56424,0.0402554
-19.6972,-56.9138,2.51153,249.134,15.0994,5.57238,0.0402013
-19.7052,-56.908,2.51113,249.144,15.1031,5.5805,0.0401472
-19.7132,-56.9021,2.51074,249.153,15.1067,5.58859,0.0400931
-19.7212,-56.8963,2.51034,249.163,15.1104,5.59666,0.040039
-19.7292,-56.8904,2.50994,249.173,15.1141,5.60471,0.0399849
-19.7372,-56.8845,2.50955,249.183,15.1177,5.61274,0.0399309
-19.7452,-56.8787,2.50915,249.193,15.1214,5.62074,0.0398768
-19.7532,-56.8728,2.50876,249.203,15.1251,5.62873,0.0398227
-19.7612,-56.867,2.50836,249.213,15.1288,5.63669,0.0397687
-19.7692,-56.8611,2.50797,249.223,15.1325,5.64463,0.0397146
-19.7772,-56.8552,2.50757,249.233,15.1362,5.65255,0.0396606
-19.7852,-56.8493,2.50718,249.243,15.1399,5.66045,0.0396065
-19.7932,-56.8435,2.50679,249.253,15.1436,5.66833,0.0395525
-19.8012,-56.8376,2.5064,249.263,15.1473,5.67619,0.0394985
-19.8091,-56.8317,2.506,249.272,15.151,5.68403,0.0394445
-19.8171,-56.8258,2.50561,249.282,15.1548,5.69185,0.0393904
-19.8251,-56.8199,2.50522,249.292,15.1585,5.69964,0.0393364
-19.8331,-56.814,2.50483,249.302,15.1622,5.70742,0.0392824
-19.841,-56.8081,2.50444,249.312,15.1659,5.71518,0.0392284
-19.849,-56.8022,2.50406,249.322,15.1697,5.72291,0.0391745
-19.857,-56.7963,2.50367,249.332,15.1734,5.73063,0.0391205
-19.8649,-56.7904,2.50328,249.342,15.1772,5.73833,0.0390665
-19.8729,-56.7845,2.50289,249.352,15.1809,5.74601,0.0390125
-19.8809,-56.7786,2.50251,249.362,15.1847,5.75367,0.0389586
-19.8888,-56.7727,2.50212,249.372,15.1884,5.76131,0.0389046
-19.8968,-56.7668,2.50173,249.382,15.1922,5.76893,0.0388507
-19.9047,-56.7608,2.50135,249.391,15.196,5.77653,0.0387967
-19.9127,-56.7549,2.50097,249.401,15.1997,5.78411,0.0387428
-19.9206,-56.749,2.50058,249.411,15.2035,5.79168,0.0386889
-19.9286,-56.743,2.5002,249.421,15.2073,5.79923,0.038635
-19.9365,-56.7371,2.49982,249.431,15.2111,5.80675,0.038581
-19.9445,-56.7312,2.49943,249.441,15.2148,5.81426,0.0385271
-19.9524,-56.7252,2.49905,249.451,15.2186,5.82175,0.0384732
-19.9603,-56.7193,2.49867,249.461,15.2224,5.82923,0.0384194
-19.9683,-56.7133,2.49829,249.471,15.2262,5.83668,0.0383655
-19.9762,-56.7074,2.49791,249.481,15.23,5.84412,0.0383116
-19.9841,-56.7014,2.49753,249.491,15.2338,5.85154,0.0382577
-19.9921,-56.6955,2.49715,249.501,15.2376,5.85895,0.0382039
-20,-56.6895,2.49677,249.51,15.2414,5.86633,0.03815
-20.0079,-56.6836,2.49639,249.52,15.2453,5.8737,0.0380962
-20.0158,-56.6776,2.49602,249.53,15.2491,5.88105,0.0380423
-20.0238,-56.6716,2.49564,249.54,15.2529,5.88838,0.0379885
-20.0317,-56.6657,2.49526,249.55,15.2567,5.8957,0.0379347
-20.0396,-56.6597,2.49489,249.56,15.2606,5.903,0.0378809
-20.0475,-56.6537,2.49451,249.57,15.2644,5.91029,0.0378271
-20.0554,-56.6477,2.49414,249.58,15.2682,5.91755,0.0377733
-20.0633,-56.6417,2.49376,249.59,15.2721,5.9248,0.0377195
-20.0712,-56.6358,2.49339,249.6,15.2759,5.93204,0.0376657
-20.0791,-56.6298,2.49302,249.61,15.2798,5.93926,0.037612
-20.087,-56.6238,2.49264,249.62,15.2836,5.94646,0.0375582
-20.0949,-56.6178,2.49227,249.629,15.2875,5.95364,0.0375045
-20.1028,-56.6118,2.4919,249.639,15.2914,5.96081,0.0374507
-20.1107,-56.6058,2.49153,249.649,15.2952,5.96797,0.037397
-20.1186,-56.5998,2.49116,249.659,15.2991,5.97511,0.0373433
-20.1265,-56.5938,2.49079,249.669,15.303,5.98223,0.0372895
-20.1344,-56.5878,2.49042,249.679,15.3068,5.98934,0.0372358
-20.1423,-56.5818,2.49005,249.689,15.3107,5.99643,0.0371821
-20.1502,-56.5757,2.48968,249.699,15.3146,6.00351,0.0371284
-20.158,-56.5697,2.48931,249.709,15.3185,6.01057,0.0370748
-20.1659,-56.5637,2.48894,249.719,15.3224,6.01762,0.0370211
-20.1738,-56.5577,2.48858,249.729,15.3263,5.99064,0.0369674
-20.1817,-56.5516,2.48821,249.739,15.3302,5.99762,0.0369162
-20.1896,-56.5456,2.48784,249.749,15.3341,6.00458,0.0368649
-20.1976,-56.5395,2.48747,249.759,15.338,6.01153,0.0368137
-20.2055,-56.5334,2.48711,249.769,15.3419,6.01846,0.0367624
-20.2134,-56.5274,2.48674,249.778,15.3458,6.02538,0.0367112
-20.2213,-56.5213,2.48638,249.788,15.3497,6.03229,0.0366599
-20.2292,-56.5152,2.48601,249.798,15.3536,6.03918,0.0366087
-20.2371,-56.5091,2.48565,249.808,15.3576,6.04605,0.0365574
-20.245,-56.503,2.48528,249.818,15.3615,6.05291,0.0365062
-20.2529,-56.4969,2.48492,249.828,15.3654,6.05976,0.0364549
-20.2608,-56.4909,2.48455,249.838,15.3693,6.06659,0.0364037
-20.2687,-56.4848,2.48419,249.848,15.3733,6.07341,0.0363524
-20.2766,-56.4787,2.48383,249.858,15.3772,6.08021,0.0363012
-20.2845,-56.4726,2.48347,249.868,15.3812,6.087,0.0362499
-20.2924,-56.4665,2.48311,249.878,15.3851,6.09378,0.0361987
-20.3002,-56.4604,2.48275,249.888,15.3891,6.10055,0.0361475
-20.3081,-56.4543,2.48238,249.898,15.393,6.10729,0.0360962
-20.316,-56.4482,2.48203,249.908,15.397,6.11403,0.036045
-20.3239,-56.442,2.48167,249.918,15.4009,6.12075,0.0359938
-20.3318,-56.4359,2.48131,249.928,15.4049,6.12746,0.0359426
-20.3396,-56.4298,2.48095,249.938,15.4089,6.13416,0.0358913
-20.3475,-56.4237,2.48059,249.948,15.4128,6.14084,0.0358401
-20.3554,-56.4176,2.48023,249.958,15.4168,6.14751,0.0357889
-20.3633,-56.4114,2.47988,249.968,15.4208,6.15416,0.0357377
-20.3711,-56.4053,2.47952,249.978,15.4248,6.16081,0.0356864
-20.379,-56.3992,2.47917,249.988,15.4287,6.16743,0.0356352
-20.3868,-56.393,2.47881,249.998,15.4327,6.17405,0.035584
-20.3947,-56.3869,2.47846,250.008,15.4367,6.18065,0.0355328
-20.4026,-56.3808,2.4781,250.018,15.4407,6.18724,0.0354816
-20.4104,-56.3746,2.47775,250.028,15.4447,6.19382,0.0354304
-20.4183,-56.3685,2.4774,250.038,15.4487,6.20038,0.0353792
-20.4261,-56.3623,2.47704,250.048,15.4527,6.20693,0.035328
-20.434,-56.3562,2.47669,250.058,15.4567,6.21347,0.0352768
-20.4418,-56.35,2.47634,250.068,15.4607,6.2199,0.0352256
-20.4497,-56.3439,2.47599,250.078,15.4647,6.22609,0.0351744
-20.4575,-56.3377,2.47564,250.088,15.4688,6.23196,0.0351232
-20.4653,-56.3315,2.47529,250.098,15.4728,6.23741,0.0350721
-20.4732,-56.3254,2.47494,250.108,15.4768,6.24236,0.0350209
-20.481,-56.3192,2.47459,250.118,15.4808,6.24669,0.0349697
-20.4889,-56.313,2.47424,250.128,15.4848,6.25034,0.0349185
-20.4967,-56.3069,2.47389,250.137,15.4889,6.25322,0.0348674
-20.5045,-56.3007,2.47355,250.147,15.4929,6.2552,0.0348162
-20.5123,-56.2945,2.4732,250.157,15.4969,6.25619,0.034765
-20.5202,-56.2883,2.47285,250.167,15.5009,6.25614,0.0347139
-20.528,-56.2821,2.47251,250.177,15.505,6.25499,0.0346627
-20.5358,-56.276,2.47216,250.187,15.509,6.25269,0.0346116
-20.5436,-56.2698,2.47182,250.197,15.513,6.24916,0.0345604
-20.5515,-56.2636,2.47147,250.207,15.517,6.2443,0.0345093
-20.5593,-56.2574,2.47113,250.217,15.521,6.23805,0.0344581
-20.5671,-56.2512,2.47078,250.227,15.525,6.23035,0.034407
-20.5749,-56.245,2.47044,250.237,15.529,6.22115,0.0343559
-20.5827,-56.2388,2.4701,250.247,15.533,6.21042,0.0343047
-20.5905,-56.2326,2.46976,250.257,15.537,6.19815,0.0342536
-20.5983,-56.2264,2.46942,250.267,15.541,6.18431,0.0342025
-20.6061,-56.2202,2.46908,250.277,15.545,6.16889,0.0341514
-20.6139,-56.2139,2.46873,250.287,15.5489,6.15187,0.0341003
-20.6217,-56.2077,2.46839,250.297,15.5529,6.13328,0.0340491
-20.6295,-56.2015,2.46806,250.307,15.5568,6.11314,0.033998
-20.6373,-56.1953,2.46772,250.317,15.5607,6.09144,0.0339469
-20.6451,-56.1891,2.46738,250.327,15.5646,6.06812,0.0338958
-20.6529,-56.1828,2.46704,250.337,15.5685,6.04317,0.0338448
-20.6607,-56.1766,2.4667,250.347,15.5724,6.01657,0.0337937
-20.6684,-56.1704,2.46637,250.357,15.5762,5.9883,0.0337426
-20.6762,-56.1641,2.46603,250.367,15.5801,5.95837,0.0336915
-20.684,-56.1579,2.46569,250.377,15.5839,5.92677,0.0336404
-20.6918,-56.1517,2.46536,250.387,15.5877,5.89354,0.0335894
-20.6996,-56.1454,2.46502,250.397,15.5915,5.85866,0.0335383
-20.7073,-56.1392,2.46469,250.407,15.5952,5.82215,0.0334873
-20.7151,-56.1329,2.46436,250.417,15.5989,5.78404,0.0334362
-20.7229,-56.1267,2.46402,250.427,15.6026,5.74436,0.0333852
-20.7307,-56.1204,2.46369,250.437,15.6063,5.70318,0.0333341
-20.7384,-56.1142,2.46336,250.447,15.6099,5.66051,0.0332831
-20.7462,-56.1079,2.46303,250.457,15.6136,5.61639,0.033232
-20.7539,-56.1017,2.4627,250.467,15.6171,5.57084,0.033181
-20.7617,-56.0954,2.46237,250.477,15.6207,5.5239,0.03313
-20.7695,-56.0891,2.46204,250.487,15.6242,5.47561,0.033079
-20.7772,-56.0829,2.46171,250.496,15.6277,5.42602,0.033028
-20.785,-56.0766,2.46138,250.506,15.6312,5.37519,0.0329769
-20.7927,-56.0703,2.46105,250.516,15.6346,5.32319,0.0329259
-20.8005,-56.064,2.46072,250.526,15.638,5.27007,0.032875
-20.8082,-56.0578,2.46039,250.536,15.6414,5.21588,0.032824
-20.816,-56.0515,2.46007,250.546,15.6447,5.16071,0.032773
-20.8237,-56.0452,2.45974,250.556,15.648,5.10463,0.032722
-20.8315,-56.0389,2.45941,250.566,15.6512,5.04764,0.032671
-20.8392,-56.0326,2.45909,250.576,15.6545,4.98971,0.03262
-20.8469,-56.0263,2.45876,250.586,15.6576,4.93085,0.0325691
-20.8547,-56.02,2.45844,250.596,15.6608,4.87106,0.0325181
-20.8624,-56.0137,2.45811,250.606,15.6639,4.81033,0.0324672
-20.8701,-56.0074,2.45779,250.616,15.6669,4.74864,0.0324162
-20.8779,-56.0011,2.45747,250.626,15.67,4.68603,0.0323653
-20.8856,-55.9948,2.45714,250.636,15.6729,4.62249,0.0323144
-20.8933,-55.9885,2.45682,250.646,15.6759,4.55801,0.0322634
-20.901,-55.9822,2.4565,250.656,15.6788,4.49258,0.0322125
-20.9088,-55.9759,2.45618,250.666,15.6816,4.42623,0.0321616
-20.9165,-55.9696,2.45586,250.676,15.6845,4.35899,0.0321107
-20.9242,-55.9633,2.45554,250.686,15.6872,4.29088,0.0320598
-20.9319,-55.957,2.45522,250.696,15.69,4.22192,0.0320089
-20.9396,-55.9506,2.4549,250.706,15.6926,4.15211,0.031958
-20.9473,-55.9443,2.45458,250.716,15.6953,4.08143,0.0319071
-20.955,-55.938,2.45426,250.726,15.6979,4.00992,0.0318562
-20.9627,-55.9317,2.45395,250.736,15.7004,3.95861,0.0318053
-20.9704,-55.9254,2.45363,250.746,15.7029,3.88509,0.0317578
-20.9781,-55.9191,2.45332,250.756,15.7054,3.8108,0.0317103
-20.9857,-55.9128,2.453,250.766,15.7078,3.7358,0.0316628
-20.9934,-55.9065,2.45269,250.775,15.7101,3.66012,0.0316153
-21.001,-55.9001,2.45238,250.785,15.7124,3.58378,0.0315678
